Price;RegistrationYear;Power;Kilometer
5950;2006;140;150000
5000;2002;101;125000
2750;2001;101;150000
9200;2010;120;50000
13000;2011;177;80000
8500;1993;113;125000
5500;2001;0;150000
1350;1997;101;150000
4250;2012;61;80000
999;1998;73;100000
6250;2010;86;60000
18999;2017;0;150000
970;2000;116;150000
1;1997;170;150000
6950;2006;102;150000
700;2000;54;125000
1250;2018;0;150000
7950;2011;131;125000
800;2016;0;150000
4500;2007;125;150000
950;2000;60;150000
800;1996;0;125000
999;2000;60;150000
1150;1996;122;150000
7450;2004;170;150000
7000;2006;122;150000
2100;2003;100;150000
12999;2009;143;60000
7777;2012;0;60000
17800;2010;136;90000
699;2001;55;150000
2350;2005;68;150000
2900;2001;102;150000
2200;2003;64;150000
7490;2006;150;80000
17950;2012;136;80000
5100;2005;102;150000
13950;2014;125;30000
1050;2003;0;150000
900;1997;150;150000
2650;2001;105;150000
5750;2003;170;150000
1990;1997;170;150000
4800;2010;0;100000
4000;2002;170;150000
1250;1999;115;150000
1790;1999;0;150000
11999;2010;160;80000
900;2000;58;150000
3999;2002;150;150000
2580;2002;75;150000
8900;2007;232;150000
8600;2008;143;150000
6800;2005;116;150000
7290;2005;116;100000
4999;2006;143;70000
1200;2005;60;150000
6500;2009;60;70000
2333;1992;179;150000
6499;2011;69;80000
3850;2003;116;150000
350;2000;0;150000
699;1997;54;150000
799;2016;0;150000
0;1996;125;150000
8500;1993;220;150000
100;1998;75;80000
10999;2012;110;125000
250;2001;125;150000
7499;2003;163;150000
1800;2006;54;150000
800;2016;116;150000
750;2017;75;150000
4990;2008;120;80000
19900;2013;143;50000
7700;2008;143;150000
1400;2003;105;150000
500;1990;0;150000
9000;2011;140;150000
5000;2005;150;150000
4500;2006;105;150000
19950;1991;180;5000
2500;2000;75;150000
14900;2011;143;90000
2000;2006;95;150000
550;1995;0;150000
2500;2005;59;150000
5300;2009;77;50000
1100;1995;75;150000
3300;2016;0;150000
6250;2005;177;150000
11000;2011;116;70000
2950;2004;90;150000
1999;2005;0;150000
2000;2016;125;150000
1999;2017;84;5000
2400;2002;80;150000
3600;1992;165;10000
8999;2003;306;150000
400;1998;120;150000
7000;2006;231;125000
1400;2018;75;150000
0;1995;75;150000
650;2016;99;125000
550;1998;170;150000
1000;1997;165;150000
1500;2003;95;90000
2400;2007;86;150000
6500;2006;204;150000
6000;2000;367;150000
20000;2010;204;125000
1500;2006;0;150000
16250;2013;122;30000
3500;1999;218;150000
1050;1990;0;150000
2200;2000;115;150000
250;1999;0;150000
2999;1998;0;125000
10000;2014;102;30000
6300;2009;102;50000
1200;1998;90;150000
9500;2006;160;90000
320;1996;116;150000
9000;2008;197;150000
1400;2009;65;40000
750;1998;58;150000
2799;2003;75;150000
999;1995;0;150000
2600;2005;150;150000
100;1995;75;20000
5650;2003;179;150000
9990;2009;143;150000
1200;2000;125;150000
11450;2009;140;50000
1500;2000;90;150000
600;1998;54;150000
1950;2000;165;150000
7875;2005;150;150000
740;1992;150;150000
5350;2009;82;90000
2999;1993;125;60000
4500;2006;80;20000
4000;2006;101;125000
2450;2005;54;150000
750;1998;0;150000
3600;2007;150;150000
2500;2002;125;150000
2350;2002;75;80000
13449;2007;177;125000
4750;2009;65;50000
7990;2009;120;100000
6300;2006;125;90000
3149;2001;116;150000
7900;2007;122;80000
1400;2016;0;150000
3600;2004;140;150000
1000;2018;0;150000
0;1996;60;150000
10000;2017;110;50000
4500;2003;190;150000
180;2000;0;150000
6999;2003;170;150000
12500;2011;120;50000
450;1999;0;150000
999;2000;55;150000
8990;2005;218;150000
1700;1999;65;50000
5500;2006;150;150000
4999;2003;116;90000
5500;2000;192;150000
9999;2009;140;150000
380;2005;0;100000
13850;2008;147;125000
690;1996;54;90000
3500;2004;0;40000
2350;2002;0;125000
14399;2010;239;150000
600;2002;98;150000
4490;2006;141;150000
8900;2006;116;125000
1999;2018;109;150000
6999;2003;250;150000
1590;2000;184;150000
1800;2002;82;150000
1200;2000;0;70000
2800;1994;218;150000
1299;2003;69;150000
1550;1997;102;150000
12950;2013;102;40000
8990;2009;190;150000
5200;2009;69;125000
10000;2010;105;70000
2900;2007;105;150000
9250;2005;230;150000
999;2002;50;150000
844;1998;0;125000
9300;2008;143;150000
8300;2006;200;150000
13499;2006;163;150000
10250;2009;143;150000
8999;2001;118;90000
18700;2014;163;60000
599;1996;52;150000
1900;1999;105;150000
770;2002;60;150000
10900;2016;116;125000
2000;1997;135;150000
1700;1999;150;150000
300;2016;50;150000
1500;2000;75;150000
6999;2012;68;70000
9500;2018;111;125000
4499;2017;0;125000
8950;2007;211;150000
8250;2006;200;150000
0;1960;0;10000
4950;2010;87;50000
650;1989;90;50000
5765;1990;0;150000
750;1994;140;150000
2299;2002;150;150000
2290;2000;136;150000
3500;2003;75;60000
350;1998;193;150000
2800;2008;58;150000
15399;2007;177;150000
3500;1997;90;150000
8500;2008;120;125000
1500;2002;115;150000
1400;1991;136;150000
900;2018;60;150000
1990;2002;150;150000
1450;2002;105;150000
390;2001;50;125000
4699;2005;109;150000
5199;2004;135;125000
6500;2009;90;60000
4300;2005;116;150000
999;1999;54;150000
10000;2013;140;40000
0;2017;75;150000
0;2000;0;150000
5250;2008;101;125000
1100;2001;58;150000
2100;2002;101;150000
1980;2016;0;150000
3800;2003;0;150000
3000;2017;59;70000
499;1996;75;150000
3300;2006;101;150000
9450;2014;101;20000
5800;2008;69;30000
1099;1999;0;150000
2200;2016;150;150000
5800;2006;120;125000
16500;2005;340;125000
10000;1976;185;125000
4999;2008;125;150000
0;1980;0;150000
4490;2001;179;150000
3899;2008;75;100000
3100;2007;0;150000
350;1999;110;150000
8198;2005;224;150000
850;1999;105;150000
14300;2008;120;5000
300;2016;0;150000
0;1991;174;150000
0;1990;0;100000
950;2018;88;150000
3450;1994;160;150000
17999;2011;170;90000
4500;2008;87;90000
19999;2009;218;60000
4000;2005;116;150000
14000;2008;143;150000
1350;1999;115;150000
3100;2001;143;150000
1299;1999;75;150000
1800;2005;75;150000
16850;2010;175;150000
1250;1999;58;150000
7500;2008;102;150000
1000;1991;122;150000
1250;1998;115;150000
8750;2017;102;100000
10500;2009;122;70000
2600;2004;140;150000
550;2016;0;150000
3500;2005;125;150000
3000;2001;163;150000
4200;2000;0;150000
12100;2007;306;150000
250;2000;0;150000
4500;2017;169;150000
9799;2011;86;70000
4990;2001;197;150000
499;1991;90;150000
850;1997;45;150000
700;1993;0;150000
3950;2005;136;90000
5990;2007;102;150000
950;1996;60;125000
7500;2007;139;70000
1250;1998;60;150000
1850;2000;40;150000
1000;2005;0;150000
5250;2005;179;150000
13990;2014;110;50000
4399;2008;95;80000
1950;2000;50;150000
2700;1988;84;150000
2500;2002;116;150000
1650;2005;80;125000
1100;1997;75;150000
2500;2006;0;70000
3500;2007;60;125000
1200;1999;60;90000
6300;2004;218;150000
1650;2002;116;150000
450;1993;113;150000
15500;1999;400;150000
4699;2007;105;150000
350;2017;0;150000
0;1995;90;150000
7700;2008;80;70000
6699;2006;109;150000
350;1996;90;30000
9999;2006;200;150000
2250;2001;143;150000
4800;1985;111;125000
1500;2001;120;60000
2800;2005;97;150000
200;2016;45;150000
1800;2001;125;150000
9400;2005;256;150000
750;1999;55;150000
7800;2006;105;150000
7990;2006;140;150000
6800;2006;75;125000
7500;2010;140;150000
1699;2018;0;150000
11950;2006;129;125000
10499;2011;86;40000
7299;2008;140;150000
8950;2016;306;150000
599;1996;60;90000
2999;2005;101;150000
20000;1975;44;70000
5600;2008;80;100000
700;1993;0;150000
1650;2005;103;150000
1999;2002;61;90000
1490;2001;116;150000
1400;2000;0;150000
7500;2006;140;150000
0;2000;0;150000
2250;2001;90;150000
500;1999;0;150000
5200;2009;71;80000
4800;2004;113;125000
3000;2007;113;150000
3300;1994;84;150000
8200;2006;163;150000
2550;2005;80;150000
3900;2004;109;70000
5850;2006;105;50000
8850;2006;231;150000
1000;1998;82;150000
490;1998;0;150000
5500;2004;200;150000
6490;2007;140;150000
2299;2004;75;150000
2999;2017;0;90000
2100;2000;218;150000
7500;2005;150;150000
2290;2005;68;125000
6000;2011;165;30000
0;2018;60;150000
2000;2005;70;150000
2150;1998;101;150000
13100;2011;140;70000
730;1992;75;150000
2490;2000;120;150000
2200;2016;107;125000
1999;1999;75;150000
3300;2002;116;150000
2500;2002;120;150000
6500;1988;92;125000
1350;1999;75;150000
3100;2002;95;150000
0;2001;170;150000
8100;2010;122;100000
800;1999;95;150000
1750;2016;170;150000
5499;2004;140;150000
13900;2004;272;125000
16900;2010;173;60000
1699;1998;75;100000
1049;1996;45;150000
3400;2001;193;150000
15990;2010;197;125000
9900;2006;170;150000
3800;2007;86;125000
1500;2001;110;150000
660;2017;45;150000
1999;1994;116;150000
14500;2006;245;150000
650;1998;50;125000
950;1999;0;150000
12200;2011;105;80000
5900;2011;70;70000
3700;2006;101;150000
3500;2009;54;70000
1900;2001;61;150000
100;1997;0;150000
1250;2002;150;150000
7999;2007;234;125000
1700;2002;60;90000
900;1993;90;150000
8500;2009;110;150000
1700;2001;60;150000
3490;2004;75;125000
2490;2001;75;150000
7900;2010;116;100000
18300;2008;235;150000
1999;2002;67;100000
600;1998;125;150000
5600;2009;69;100000
9250;2006;305;125000
4490;2007;80;125000
199;2016;60;125000
800;1998;50;150000
1250;1999;115;150000
6999;2006;116;150000
6990;2005;150;150000
2500;2003;68;125000
3750;2003;150;150000
3950;1996;102;150000
2200;2004;136;150000
1500;2004;144;150000
6800;2010;75;80000
3999;1999;90;150000
7700;2007;126;150000
499;1995;75;150000
900;1996;0;150000
50;1995;45;150000
1250;1999;75;150000
0;2018;75;150000
750;1998;140;150000
5900;2002;231;150000
690;1998;75;150000
1490;2016;58;100000
2300;2004;75;150000
10990;2009;160;100000
3900;2002;150;150000
2600;2005;0;150000
2500;2006;69;150000
1222;1998;101;150000
5450;2010;54;70000
6500;2002;170;50000
13990;1996;320;80000
3650;2008;65;125000
2299;1999;90;150000
19800;2012;140;80000
5350;2005;163;150000
950;2003;0;150000
3000;2007;120;150000
2100;2004;75;100000
2200;1999;75;150000
10500;2007;197;150000
1090;1998;75;150000
1700;2004;0;150000
17000;2006;190;150000
1650;2000;150;150000
1500;2000;60;100000
2499;2005;64;150000
10900;2007;140;150000
11000;2008;177;150000
990;2003;75;150000
2800;2002;75;150000
11850;2017;241;125000
1290;1998;58;100000
647;2015;190;30000
3600;2001;75;125000
12900;2008;197;150000
8499;2009;105;90000
11000;2007;170;100000
900;1998;60;150000
2999;2007;58;100000
1250;2003;60;150000
6900;2008;140;150000
1000;1997;150;150000
299;1999;132;150000
600;1989;0;150000
5450;2005;145;150000
1299;2003;130;150000
2900;2018;108;125000
2050;2005;120;150000
2500;2007;0;125000
13500;2005;140;125000
500;1999;60;150000
1299;1999;60;20000
3700;2011;60;125000
4950;2006;140;150000
500;2002;0;150000
4500;2007;184;150000
12999;2006;0;150000
1950;1999;165;150000
5500;2006;230;150000
500;2000;60;150000
12990;2005;0;150000
17500;2009;275;125000
14500;2005;0;90000
2950;2008;88;125000
9900;2009;122;100000
499;1997;75;150000
1049;1997;107;150000
700;2002;75;150000
800;2016;110;150000
2450;2006;150;150000
5500;2003;193;150000
600;1999;101;150000
2900;1998;0;150000
950;2001;109;150000
750;1996;75;150000
1300;1998;125;150000
6000;2006;145;150000
650;1997;109;125000
4500;2016;0;150000
9300;2010;111;150000
8000;2008;177;150000
4700;2009;75;150000
8500;2012;111;90000
400;1998;90;5000
650;1997;60;125000
6600;2004;143;90000
1750;2002;101;150000
500;1995;70;150000
3900;1997;150;100000
11550;1999;220;90000
18650;2013;105;40000
0;2000;0;5000
9000;1998;340;150000
7800;2007;150;150000
16500;2010;231;150000
3500;2002;131;150000
4250;1998;115;125000
19900;1971;70;60000
175;1992;0;150000
4899;2008;102;150000
300;1999;65;150000
4700;2002;110;150000
5200;2007;94;150000
500;2000;146;150000
6999;2007;170;150000
3650;2006;80;150000
6900;2017;0;150000
3700;2005;90;150000
900;1999;0;150000
825;1997;101;150000
2999;2017;0;150000
6900;2012;71;80000
11500;2017;140;30000
349;1999;56;125000
3200;2016;110;90000
2200;1995;75;150000
8333;2005;306;150000
900;1996;0;150000
999;1997;54;150000
8000;1986;111;150000
9400;2014;87;30000
5950;1999;136;150000
11900;2004;163;90000
4999;2004;150;150000
599;2017;0;150000
160;2000;0;5000
1850;2005;65;150000
2990;1989;179;150000
6200;2005;224;150000
1850;2004;90;150000
800;1998;50;150000
2799;2001;170;150000
2500;2000;0;150000
0;1991;0;5000
9990;2008;305;150000
14000;2008;177;150000
450;1998;116;150000
14990;2010;211;90000
4300;2007;177;150000
9200;2006;241;150000
1350;2000;75;150000
1200;1999;101;150000
700;1995;75;150000
15350;2007;232;150000
17500;2006;238;60000
5000;2009;60;125000
14500;2009;170;125000
8600;2012;116;125000
3590;2017;106;150000
5000;1991;98;150000
3900;2008;75;100000
4399;2005;105;150000
16950;2013;109;40000
9900;2009;160;90000
3990;2001;220;150000
400;1998;75;150000
2650;2001;143;150000
1299;2001;60;150000
4800;2010;68;50000
950;1995;90;150000
2390;2000;118;150000
950;1999;58;125000
1400;1997;101;150000
8500;2006;204;90000
18500;2015;122;5000
9100;2017;163;150000
9845;2009;110;150000
1150;2017;0;150000
15900;2005;272;125000
12000;2010;122;80000
850;1997;45;150000
6500;2004;177;150000
2250;2002;131;150000
4150;2003;116;150000
7880;2009;84;50000
15300;2009;140;90000
650;2000;101;150000
4300;2003;116;150000
3500;2003;125;150000
1600;2001;109;150000
6900;2005;218;150000
750;2017;122;150000
399;1999;90;150000
500;1998;101;150000
3500;2004;90;80000
1700;2001;163;150000
1150;2001;44;150000
4150;2006;110;100000
11000;2012;100;90000
1200;1998;114;150000
1100;1997;90;150000
3800;2005;105;150000
250;2000;54;150000
1600;1999;0;150000
6450;2006;140;150000
999;1998;55;150000
580;2016;60;150000
2800;2007;55;125000
1990;2002;105;150000
2190;1999;75;70000
500;1991;45;150000
4200;1998;150;150000
7450;2011;0;100000
2490;2005;150;150000
950;1996;75;150000
3500;2003;94;150000
2650;2005;144;150000
2550;2009;60;150000
300;1997;116;20000
1600;2000;105;150000
1000;2000;95;150000
6450;2008;224;150000
2050;1996;131;150000
11799;2012;0;50000
11690;2011;116;80000
2200;2004;165;150000
6700;2017;204;150000
1600;2001;109;150000
7000;2007;140;100000
6999;2017;116;150000
14500;2008;0;150000
8600;2004;218;150000
999;2016;0;150000
899;2005;0;150000
2750;2007;67;70000
800;1996;45;150000
3500;2006;90;150000
890;2002;98;150000
2000;1998;121;150000
11650;2012;90;100000
600;1994;136;150000
1650;2005;101;150000
17777;2016;0;150000
790;1997;60;150000
1150;1999;0;150000
1650;2003;126;125000
2500;2001;116;150000
0;2016;60;150000
999;1995;90;30000
1499;2001;75;150000
4200;2006;70;150000
3350;2007;170;150000
5500;2001;192;20000
1600;2000;50;150000
4000;2003;140;150000
1890;2001;50;150000
1200;1996;150;150000
4200;2001;231;150000
790;1995;90;150000
1000;2000;116;150000
690;1997;75;150000
799;2001;193;150000
4000;1998;286;150000
300;1997;75;150000
4350;2006;122;150000
7990;2011;98;50000
700;2000;0;150000
14950;1995;231;150000
5000;2002;170;150000
10200;2003;170;125000
500;1998;150;150000
8550;2005;224;150000
10700;2005;218;150000
13000;2011;177;80000
6790;1993;190;150000
1400;1997;90;150000
2900;2001;131;150000
3690;2016;0;150000
700;1999;60;150000
300;1997;0;150000
500;2002;118;150000
2495;2004;75;125000
1900;2002;64;150000
2500;2000;120;150000
1500;1999;50;150000
750;1998;102;150000
11690;2009;170;150000
1700;2003;0;150000
12500;2011;239;150000
14500;2012;122;50000
1350;2000;102;150000
17999;2008;190;150000
4850;2006;260;150000
3100;1997;235;125000
5500;2010;60;60000
2650;1992;109;150000
3450;2006;60;90000
18999;2009;265;150000
3060;2010;60;100000
1490;2002;163;150000
0;1998;150;150000
9200;2009;122;150000
10500;2012;149;150000
1299;1998;60;150000
6299;2007;101;80000
1200;2005;67;125000
8500;1983;0;90000
2300;2017;0;150000
850;2003;64;150000
2100;2005;101;150000
2350;2003;105;150000
2500;2006;144;150000
4000;2005;125;125000
2500;2017;0;150000
1199;2017;133;150000
9500;2010;80;60000
7500;2011;86;70000
7000;2003;250;150000
850;2001;101;150000
11000;2011;163;80000
3850;2009;0;40000
1850;2001;58;125000
12399;2010;105;70000
3950;2003;306;150000
999;1996;60;150000
13500;2006;163;60000
5899;2004;140;150000
700;1997;0;150000
990;1997;45;100000
11999;2012;90;50000
9590;2008;170;150000
700;1994;102;150000
1950;2002;65;70000
850;2003;58;150000
3900;2004;109;90000
15000;2010;160;30000
555;1998;50;150000
9400;2005;0;125000
2300;2004;68;150000
4600;2001;180;125000
2600;2006;61;100000
3100;2006;109;150000
9999;2007;129;125000
1900;2006;131;150000
19999;2014;122;20000
5990;2009;70;20000
5999;2007;163;150000
0;2000;0;150000
5500;2004;75;125000
1250;1999;0;125000
1790;1998;102;150000
10500;2006;241;150000
1399;1997;107;150000
8100;1984;136;5000
3250;2001;75;5000
4500;2017;122;150000
900;1996;75;150000
9500;2006;163;150000
2600;2004;0;150000
1250;2001;60;125000
19500;1985;103;90000
19500;2000;300;150000
0;2000;0;5000
1500;1998;75;100000
8299;2009;75;40000
3300;2001;170;150000
2700;2017;60;125000
0;2000;0;125000
750;1999;58;70000
950;1999;101;150000
100;1990;0;30000
150;1990;0;150000
7999;2005;224;150000
3500;2018;116;150000
1750;2001;75;150000
800;1996;60;150000
11500;2012;102;150000
2700;2003;115;150000
6977;2007;170;150000
2000;2001;170;150000
4800;2006;90;150000
16900;1989;160;150000
9990;2009;135;80000
800;1995;109;150000
3500;2003;97;70000
19499;2007;174;150000
800;2002;101;150000
950;1998;114;150000
8900;2004;204;150000
800;2002;121;150000
6999;2009;125;125000
3350;2005;101;150000
2700;2016;125;150000
3000;2003;179;150000
17999;2011;184;100000
1900;2002;0;125000
14490;2011;170;100000
